season,game_id,game_date,team_id,opp_team_id,is_home,won,pts_team,pts_opp,series_wins_team,series_wins_opp,series_score_diff,series_game_number,is_elimination_for_team,is_elimination_for_opp,days_rest_team,days_rest_opp,rest_diff,roll_pts_team,roll_pts_allowed_team,roll_margin_team,roll_win_pct_team,roll_games_team,roll_pts_opp,roll_pts_allowed_opp,roll_margin_opp,roll_win_pct_opp,roll_games_opp,stars_active_team,stars_active_opp,team_off_rating,opp_off_rating,diff_off_rating,team_def_rating,opp_def_rating,diff_def_rating,team_net_rating,opp_net_rating,diff_net_rating,team_pace,opp_pace,diff_pace,team_ts_pct,opp_ts_pct,diff_ts_pct,team_ast_pct,opp_ast_pct,diff_ast_pct,team_oreb_pct,opp_oreb_pct,diff_oreb_pct,team_dreb_pct,opp_dreb_pct,diff_dreb_pct,team_tm_tov_pct,opp_tm_tov_pct,diff_tm_tov_pct
2020-21,0042000315,2021-06-28,1610612746,1610612756,0,1,116,102,1,3,-2,5,1,0,2,2,0,106.8,103.8,3.0,0.4,5,105.0,104.2,0.8,0.8,5,2,3,116.7,116.3,0.4000000000000057,110.6,110.4,0.19999999999998863,6.1,5.9,0.1999999999999993,97.63,98.0,-0.37000000000000455,0.599,0.597,0.0020000000000000018,0.584,0.622,-0.038000000000000034,0.27,0.248,0.02200000000000002,0.754,0.741,0.013000000000000012,0.135,0.126,0.009000000000000008
2020-21,0042000304,2021-06-29,1610612737,1610612749,1,1,110,88,1,2,-1,4,0,0,2,2,0,102.2,110.2,-8.0,0.4,5,114.0,101.8,12.2,0.8,5,2,3,114.3,116.5,-2.200000000000003,112.1,110.7,1.3999999999999915,2.2,5.8,-3.5999999999999996,98.68,102.85,-4.1699999999999875,0.581,0.593,-0.01200000000000001,0.591,0.569,0.02200000000000002,0.284,0.269,0.014999999999999958,0.742,0.755,-0.013000000000000012,0.133,0.134,-0.0010000000000000009
2020-21,0042000304,2021-06-29,1610612749,1610612737,0,0,88,110,2,1,1,4,0,0,2,2,0,114.0,101.8,12.2,0.8,5,102.2,110.2,-8.0,0.4,5,3,2,116.5,114.3,2.200000000000003,110.7,112.1,-1.3999999999999915,5.8,2.2,3.5999999999999996,102.85,98.68,4.1699999999999875,0.593,0.581,0.01200000000000001,0.569,0.591,-0.02200000000000002,0.269,0.284,-0.014999999999999958,0.755,0.742,0.013000000000000012,0.134,0.133,0.0010000000000000009
2020-21,0042000316,2021-06-30,1610612746,1610612756,1,0,103,130,2,3,-1,6,1,0,2,2,0,103.8,100.4,3.4,0.4,5,100.4,103.8,-3.4,0.6,5,2,3,116.7,116.3,0.4000000000000057,110.6,110.4,0.19999999999998863,6.1,5.9,0.1999999999999993,97.63,98.0,-0.37000000000000455,0.599,0.597,0.0020000000000000018,0.584,0.622,-0.038000000000000034,0.27,0.248,0.02200000000000002,0.754,0.741,0.013000000000000012,0.135,0.126,0.009000000000000008
2020-21,0042000316,2021-06-30,1610612756,1610612746,0,1,130,103,3,2,1,6,0,1,2,2,0,100.4,103.8,-3.4,0.6,5,103.8,100.4,3.4,0.4,5,3,2,116.3,116.7,-0.4000000000000057,110.4,110.6,-0.19999999999998863,5.9,6.1,-0.1999999999999993,98.0,97.63,0.37000000000000455,0.597,0.599,-0.0020000000000000018,0.622,0.584,0.038000000000000034,0.248,0.27,-0.02200000000000002,0.741,0.754,-0.013000000000000012,0.126,0.135,-0.009000000000000008
2020-21,0042000305,2021-07-01,1610612749,1610612737,1,1,123,112,2,2,0,5,0,0,2,2,0,110.8,106.0,4.8,0.6,5,104.4,107.0,-2.6,0.6,5,2,2,116.5,114.3,2.200000000000003,110.7,112.1,-1.3999999999999915,5.8,2.2,3.5999999999999996,102.85,98.68,4.1699999999999875,0.593,0.581,0.01200000000000001,0.569,0.591,-0.02200000000000002,0.269,0.284,-0.014999999999999958,0.755,0.742,0.013000000000000012,0.134,0.133,0.0010000000000000009
2020-21,0042000305,2021-07-01,1610612737,1610612749,0,0,112,123,2,2,0,5,0,0,2,2,0,104.4,107.0,-2.6,0.6,5,110.8,106.0,4.8,0.6,5,2,2,114.3,116.5,-2.200000000000003,112.1,110.7,1.3999999999999915,2.2,5.8,-3.5999999999999996,98.68,102.85,-4.1699999999999875,0.581,0.593,-0.01200000000000001,0.591,0.569,0.02200000000000002,0.284,0.269,0.014999999999999958,0.742,0.755,-0.013000000000000012,0.133,0.134,-0.0010000000000000009
2020-21,0042000306,2021-07-03,1610612737,1610612749,1,0,107,118,2,3,-1,6,1,0,2,2,0,106.2,112.4,-6.2,0.4,5,112.4,106.2,6.2,0.6,5,3,2,114.3,116.5,-2.200000000000003,112.1,110.7,1.3999999999999915,2.2,5.8,-3.5999999999999996,98.68,102.85,-4.1699999999999875,0.581,0.593,-0.01200000000000001,0.591,0.569,0.02200000000000002,0.284,0.269,0.014999999999999958,0.742,0.755,-0.013000000000000012,0.133,0.134,-0.0010000000000000009
2020-21,0042000306,2021-07-03,1610612749,1610612737,0,1,118,107,3,2,1,6,0,1,2,2,0,112.4,106.2,6.2,0.6,5,106.2,112.4,-6.2,0.4,5,2,3,116.5,114.3,2.200000000000003,110.7,112.1,-1.3999999999999915,5.8,2.2,3.5999999999999996,102.85,98.68,4.1699999999999875,0.593,0.581,0.01200000000000001,0.569,0.591,-0.02200000000000002,0.269,0.284,-0.014999999999999958,0.755,0.742,0.013000000000000012,0.134,0.133,0.0010000000000000009
2020-21,0042000401,2021-07-06,1610612756,1610612749,1,1,118,105,0,0,0,1,0,0,6,3,3,102.4,101.6,0.8,0.6,5,113.4,104.4,9.0,0.8,5,3,3,116.3,116.5,-0.20000000000000284,110.4,110.7,-0.29999999999999716,5.9,5.8,0.10000000000000053,98.0,102.85,-4.849999999999994,0.597,0.593,0.0040000000000000036,0.622,0.569,0.05300000000000005,0.248,0.269,-0.02100000000000002,0.741,0.755,-0.014000000000000012,0.126,0.134,-0.008000000000000007
2020-21,0042000401,2021-07-06,1610612749,1610612756,0,0,105,118,0,0,0,1,0,0,3,6,-3,113.4,104.4,9.0,0.8,5,102.4,101.6,0.8,0.6,5,3,3,116.5,116.3,0.20000000000000284,110.7,110.4,0.29999999999999716,5.8,5.9,-0.10000000000000053,102.85,98.0,4.849999999999994,0.593,0.597,-0.0040000000000000036,0.569,0.622,-0.05300000000000005,0.269,0.248,0.02100000000000002,0.755,0.741,0.014000000000000012,0.134,0.126,0.008000000000000007
2020-21,0042000402,2021-07-08,1610612756,1610612749,1,1,118,108,1,0,1,2,0,0,2,2,0,105.2,102.0,3.2,0.6,5,109.4,109.8,-0.4,0.6,5,3,3,116.3,116.5,-0.20000000000000284,110.4,110.7,-0.29999999999999716,5.9,5.8,0.10000000000000053,98.0,102.85,-4.849999999999994,0.597,0.593,0.0040000000000000036,0.622,0.569,0.05300000000000005,0.248,0.269,-0.02100000000000002,0.741,0.755,-0.014000000000000012,0.126,0.134,-0.008000000000000007
2020-21,0042000402,2021-07-08,1610612749,1610612756,0,0,108,118,0,1,-1,2,0,0,2,2,0,109.4,109.8,-0.4,0.6,5,105.2,102.0,3.2,0.6,5,3,3,116.5,116.3,0.20000000000000284,110.7,110.4,0.29999999999999716,5.8,5.9,-0.10000000000000053,102.85,98.0,4.849999999999994,0.593,0.597,-0.0040000000000000036,0.569,0.622,-0.05300000000000005,0.269,0.248,0.02100000000000002,0.755,0.741,0.014000000000000012,0.134,0.126,0.008000000000000007
2020-21,0042000403,2021-07-11,1610612749,1610612756,1,1,120,100,0,2,-2,3,0,0,3,3,0,108.4,113.0,-4.6,0.4,5,110.4,102.4,8.0,0.8,5,3,3,116.5,116.3,0.20000000000000284,110.7,110.4,0.29999999999999716,5.8,5.9,-0.10000000000000053,102.85,98.0,4.849999999999994,0.593,0.597,-0.0040000000000000036,0.569,0.622,-0.05300000000000005,0.269,0.248,0.02100000000000002,0.755,0.741,0.014000000000000012,0.134,0.126,0.008000000000000007
2020-21,0042000403,2021-07-11,1610612756,1610612749,0,0,100,120,2,0,2,3,0,0,3,3,0,110.4,102.4,8.0,0.8,5,108.4,113.0,-4.6,0.4,5,3,3,116.3,116.5,-0.20000000000000284,110.4,110.7,-0.29999999999999716,5.9,5.8,0.10000000000000053,98.0,102.85,-4.849999999999994,0.597,0.593,0.0040000000000000036,0.622,0.569,0.05300000000000005,0.248,0.269,-0.02100000000000002,0.741,0.755,-0.014000000000000012,0.126,0.134,-0.008000000000000007
2020-21,0042000404,2021-07-14,1610612749,1610612756,1,1,109,103,1,2,-1,4,0,0,3,3,0,114.8,111.0,3.8,0.6,5,113.6,110.4,3.2,0.6,5,3,3,116.5,116.3,0.20000000000000284,110.7,110.4,0.29999999999999716,5.8,5.9,-0.10000000000000053,102.85,98.0,4.849999999999994,0.593,0.597,-0.0040000000000000036,0.569,0.622,-0.05300000000000005,0.269,0.248,0.02100000000000002,0.755,0.741,0.014000000000000012,0.134,0.126,0.008000000000000007
2020-21,0042000404,2021-07-14,1610612756,1610612749,0,0,103,109,2,1,1,4,0,0,3,3,0,113.6,110.4,3.2,0.6,5,114.8,111.0,3.8,0.6,5,3,3,116.3,116.5,-0.20000000000000284,110.4,110.7,-0.29999999999999716,5.9,5.8,0.10000000000000053,98.0,102.85,-4.849999999999994,0.597,0.593,0.0040000000000000036,0.622,0.569,0.05300000000000005,0.248,0.269,-0.02100000000000002,0.741,0.755,-0.014000000000000012,0.126,0.134,-0.008000000000000007
2020-21,0042000405,2021-07-17,1610612756,1610612749,1,0,119,123,2,2,0,5,0,0,3,3,0,113.8,109.0,4.8,0.6,5,112.0,109.2,2.8,0.6,5,3,3,116.3,116.5,-0.20000000000000284,110.4,110.7,-0.29999999999999716,5.9,5.8,0.10000000000000053,98.0,102.85,-4.849999999999994,0.597,0.593,0.0040000000000000036,0.622,0.569,0.05300000000000005,0.248,0.269,-0.02100000000000002,0.741,0.755,-0.014000000000000012,0.126,0.134,-0.008000000000000007
2020-21,0042000405,2021-07-17,1610612749,1610612756,0,1,123,119,2,2,0,5,0,0,3,3,0,112.0,109.2,2.8,0.6,5,113.8,109.0,4.8,0.6,5,3,3,116.5,116.3,0.20000000000000284,110.7,110.4,0.29999999999999716,5.8,5.9,-0.10000000000000053,102.85,98.0,4.849999999999994,0.593,0.597,-0.0040000000000000036,0.569,0.622,-0.05300000000000005,0.269,0.248,0.02100000000000002,0.755,0.741,0.014000000000000012,0.134,0.126,0.008000000000000007
2020-21,0042000406,2021-07-20,1610612749,1610612756,1,1,105,98,3,2,1,6,0,1,3,3,0,113.0,111.6,1.4,0.6,5,111.6,113.0,-1.4,0.4,5,3,3,116.5,116.3,0.20000000000000284,110.7,110.4,0.29999999999999716,5.8,5.9,-0.10000000000000053,102.85,98.0,4.849999999999994,0.593,0.597,-0.0040000000000000036,0.569,0.622,-0.05300000000000005,0.269,0.248,0.02100000000000002,0.755,0.741,0.014000000000000012,0.134,0.126,0.008000000000000007
2020-21,0042000406,2021-07-20,1610612756,1610612749,0,0,98,105,2,3,-1,6,1,0,3,3,0,111.6,113.0,-1.4,0.4,5,113.0,111.6,1.4,0.6,5,3,3,116.3,116.5,-0.20000000000000284,110.4,110.7,-0.29999999999999716,5.9,5.8,0.10000000000000053,98.0,102.85,-4.849999999999994,0.597,0.593,0.0040000000000000036,0.622,0.569,0.05300000000000005,0.248,0.269,-0.02100000000000002,0.741,0.755,-0.014000000000000012,0.126,0.134,-0.008000000000000007
2021-22,0042100131,2022-04-16,1610612755,1610612761,1,1,131,111,0,0,0,1,0,0,,,,,,,,0,,,,,0,3,3,113.0,112.1,0.9000000000000057,110.2,109.9,0.29999999999999716,2.8,2.2,0.5999999999999996,96.71,96.63,0.0799999999999983,0.578,0.543,0.03499999999999992,0.602,0.543,0.05899999999999994,0.246,0.325,-0.07900000000000001,0.724,0.714,0.010000000000000009,0.129,0.128,0.0010000000000000009
2021-22,0042100131,2022-04-16,1610612761,1610612755,0,0,111,131,0,0,0,1,0,0,,,,,,,,0,,,,,0,3,3,112.1,113.0,-0.9000000000000057,109.9,110.2,-0.29999999999999716,2.2,2.8,-0.5999999999999996,96.63,96.71,-0.0799999999999983,0.543,0.578,-0.03499999999999992,0.543,0.602,-0.05899999999999994,0.325,0.246,0.07900000000000001,0.714,0.724,-0.010000000000000009,0.128,0.129,-0.0010000000000000009
2021-22,0042100151,2022-04-16,1610612763,1610612750,1,0,117,130,0,0,0,1,0,0,,,,,,,,0,,,,,0,3,3,114.3,113.8,0.5,108.9,111.0,-2.0999999999999943,5.3,2.7,2.5999999999999996,100.52,101.47,-0.9500000000000028,0.553,0.573,-0.019999999999999907,0.597,0.617,-0.020000000000000018,0.338,0.284,0.05400000000000005,0.726,0.706,0.020000000000000018,0.13,0.141,-0.010999999999999982
2021-22,0042100151,2022-04-16,1610612750,1610612763,0,1,130,117,0,0,0,1,0,0,,,,,,,,0,,,,,0,3,3,113.8,114.3,-0.5,111.0,108.9,2.0999999999999943,2.7,5.3,-2.5999999999999996,101.47,100.52,0.9500000000000028,0.573,0.553,0.019999999999999907,0.617,0.597,0.020000000000000018,0.284,0.338,-0.05400000000000005,0.706,0.726,-0.020000000000000018,0.141,0.13,0.010999999999999982
2021-22,0042100161,2022-04-16,1610612744,1610612743,1,1,123,107,0,0,0,1,0,0,,,,,,,,0,,,,,0,3,3,112.1,113.8,-1.7000000000000028,106.6,111.5,-4.900000000000006,5.5,2.3,3.2,98.74,98.41,0.3299999999999983,0.582,0.59,-0.008000000000000007,0.669,0.667,0.0020000000000000018,0.269,0.268,0.0010000000000000009,0.736,0.752,-0.016000000000000014,0.15,0.146,0.0040000000000000036
2021-22,0042100161,2022-04-16,1610612743,1610612744,0,0,107,123,0,0,0,1,0,0,,,,,,,,0,,,,,0,3,3,113.8,112.1,1.7000000000000028,111.5,106.6,4.900000000000006,2.3,5.5,-3.2,98.41,98.74,-0.3299999999999983,0.59,0.582,0.008000000000000007,0.667,0.669,-0.0020000000000000018,0.268,0.269,-0.0010000000000000009,0.752,0.736,0.016000000000000014,0.146,0.15,-0.0040000000000000036
2021-22,0042100171,2022-04-16,1610612742,1610612762,1,0,93,99,0,0,0,1,0,0,,,,,,,,0,,,,,0,1,3,112.5,116.2,-3.700000000000003,109.1,110.0,-0.9000000000000057,3.5,6.2,-2.7,95.64,97.5,-1.8599999999999994,0.572,0.589,-0.017000000000000015,0.595,0.552,0.04299999999999993,0.256,0.3,-0.043999999999999984,0.733,0.738,-0.0050000000000000044,0.13,0.143,-0.012999999999999984
2021-22,0042100171,2022-04-16,1610612762,1610612742,0,1,99,93,0,0,0,1,0,0,,,,,,,,0,,,,,0,3,1,116.2,112.5,3.700000000000003,110.0,109.1,0.9000000000000057,6.2,3.5,2.7,97.5,95.64,1.8599999999999994,0.589,0.572,0.017000000000000015,0.552,0.595,-0.04299999999999993,0.3,0.256,0.043999999999999984,0.738,0.733,0.0050000000000000044,0.143,0.13,0.012999999999999984
2021-22,0042100101,2022-04-17,1610612748,1610612737,1,1,115,91,0,0,0,1,0,0,,,,,,,,0,,,,,0,3,3,113.0,115.4,-2.4000000000000057,108.4,113.7,-5.299999999999997,4.5,1.6,2.9,96.53,98.67,-2.1400000000000006,0.584,0.581,0.0030000000000000027,0.644,0.593,0.051000000000000045,0.278,0.269,0.009000000000000008,0.735,0.731,0.0040000000000000036,0.149,0.12,0.028999999999999998
2021-22,0042100101,2022-04-17,1610612737,1610612748,0,0,91,115,0,0,0,1,0,0,,,,,,,,0,,,,,0,3,3,115.4,113.0,2.4000000000000057,113.7,108.4,5.299999999999997,1.6,4.5,-2.9,98.67,96.53,2.1400000000000006,0.581,0.584,-0.0030000000000000027,0.593,0.644,-0.051000000000000045,0.269,0.278,-0.009000000000000008,0.731,0.735,-0.0040000000000000036,0.12,0.149,-0.028999999999999998
2021-22,0042100111,2022-04-17,1610612738,1610612751,1,1,115,114,0,0,0,1,0,0,,,,,,,,0,,,,,0,3,3,113.6,113.2,0.3999999999999915,106.2,112.3,-6.099999999999994,7.4,0.9,6.5,97.26,99.4,-2.1400000000000006,0.578,0.576,0.0020000000000000018,0.609,0.602,0.007000000000000006,0.277,0.281,-0.0040000000000000036,0.725,0.704,0.02100000000000002,0.139,0.141,-0.001999999999999974
2021-22,0042100111,2022-04-17,1610612751,1610612738,0,0,114,115,0,0,0,1,0,0,,,,,,,,0,,,,,0,3,3,113.2,113.6,-0.3999999999999915,112.3,106.2,6.099999999999994,0.9,7.4,-6.5,99.4,97.26,2.1400000000000006,0.576,0.578,-0.0020000000000000018,0.602,0.609,-0.007000000000000006,0.281,0.277,0.0040000000000000036,0.704,0.725,-0.02100000000000002,0.141,0.139,0.001999999999999974
2021-22,0042100121,2022-04-17,1610612749,1610612741,1,1,93,86,0,0,0,1,0,0,,,,,,,,0,,,,,0,3,3,114.3,112.7,1.5999999999999943,111.1,113.2,-2.1000000000000085,3.2,-0.5,3.7,100.59,98.76,1.8299999999999983,0.58,0.579,0.0010000000000000009,0.572,0.572,0.0,0.269,0.249,0.020000000000000018,0.747,0.735,0.01200000000000001,0.133,0.13,0.0030000000000000027
2021-22,0042100121,2022-04-17,1610612741,1610612749,0,0,86,93,0,0,0,1,0,0,,,,,,,,0,,,,,0,3,3,112.7,114.3,-1.5999999999999943,113.2,111.1,2.1000000000000085,-0.5,3.2,-3.7,98.76,100.59,-1.8299999999999983,0.579,0.58,-0.0010000000000000009,0.572,0.572,0.0,0.249,0.269,-0.020000000000000018,0.735,0.747,-0.01200000000000001,0.13,0.133,-0.0030000000000000027
2021-22,0042100141,2022-04-17,1610612756,1610612740,1,1,110,99,0,0,0,1,0,0,,,,,,,,0,,,,,0,3,3,114.2,111.2,3.0,106.8,112.0,-5.200000000000003,7.5,-0.8,8.3,100.26,98.02,2.240000000000009,0.581,0.557,0.02399999999999991,0.627,0.621,0.006000000000000005,0.264,0.306,-0.04199999999999998,0.728,0.742,-0.014000000000000012,0.129,0.143,-0.013999999999999985
2021-22,0042100141,2022-04-17,1610612740,1610612756,0,0,99,110,0,0,0,1,0,0,,,,,,,,0,,,,,0,3,3,111.2,114.2,-3.0,112.0,106.8,5.200000000000003,-0.8,7.5,-8.3,98.02,100.26,-2.240000000000009,0.557,0.581,-0.02399999999999991,0.621,0.627,-0.006000000000000005,0.306,0.264,0.04199999999999998,0.742,0.728,0.014000000000000012,0.143,0.129,0.013999999999999985
2021-22,0042100132,2022-04-18,1610612755,1610612761,1,1,112,97,1,0,1,2,0,0,2,2,0,131.0,111.0,20.0,1.0,1,111.0,131.0,-20.0,0.0,1,3,2,113.0,112.1,0.9000000000000057,110.2,109.9,0.29999999999999716,2.8,2.2,0.5999999999999996,96.71,96.63,0.0799999999999983,0.578,0.543,0.03499999999999992,0.602,0.543,0.05899999999999994,0.246,0.325,-0.07900000000000001,0.724,0.714,0.010000000000000009,0.129,0.128,0.0010000000000000009
2021-22,0042100132,2022-04-18,1610612761,1610612755,0,0,97,112,0,1,-1,2,0,0,2,2,0,111.0,131.0,-20.0,0.0,1,131.0,111.0,20.0,1.0,1,2,3,112.1,113.0,-0.9000000000000057,109.9,110.2,-0.29999999999999716,2.2,2.8,-0.5999999999999996,96.63,96.71,-0.0799999999999983,0.543,0.578,-0.03499999999999992,0.543,0.602,-0.05899999999999994,0.325,0.246,0.07900000000000001,0.714,0.724,-0.010000000000000009,0.128,0.129,-0.0010000000000000009
2021-22,0042100162,2022-04-18,1610612744,1610612743,1,1,126,106,1,0,1,2,0,0,2,2,0,123.0,107.0,16.0,1.0,1,107.0,123.0,-16.0,0.0,1,3,3,112.1,113.8,-1.7000000000000028,106.6,111.5,-4.900000000000006,5.5,2.3,3.2,98.74,98.41,0.3299999999999983,0.582,0.59,-0.008000000000000007,0.669,0.667,0.0020000000000000018,0.269,0.268,0.0010000000000000009,0.736,0.752,-0.016000000000000014,0.15,0.146,0.0040000000000000036
2021-22,0042100162,2022-04-18,1610612743,1610612744,0,0,106,126,0,1,-1,2,0,0,2,2,0,107.0,123.0,-16.0,0.0,1,123.0,107.0,16.0,1.0,1,3,3,113.8,112.1,1.7000000000000028,111.5,106.6,4.900000000000006,2.3,5.5,-3.2,98.41,98.74,-0.3299999999999983,0.59,0.582,0.008000000000000007,0.667,0.669,-0.0020000000000000018,0.268,0.269,-0.0010000000000000009,0.752,0.736,0.016000000000000014,0.146,0.15,-0.0040000000000000036
2021-22,0042100172,2022-04-18,1610612742,1610612762,1,1,110,104,0,1,-1,2,0,0,2,2,0,93.0,99.0,-6.0,0.0,1,99.0,93.0,6.0,1.0,1,1,3,112.5,116.2,-3.700000000000003,109.1,110.0,-0.9000000000000057,3.5,6.2,-2.7,95.64,97.5,-1.8599999999999994,0.572,0.589,-0.017000000000000015,0.595,0.552,0.04299999999999993,0.256,0.3,-0.043999999999999984,0.733,0.738,-0.0050000000000000044,0.13,0.143,-0.012999999999999984
2021-22,0042100172,2022-04-18,1610612762,1610612742,0,0,104,110,1,0,1,2,0,0,2,2,0,99.0,93.0,6.0,1.0,1,93.0,99.0,-6.0,0.0,1,3,1,116.2,112.5,3.700000000000003,110.0,109.1,0.9000000000000057,6.2,3.5,2.7,97.5,95.64,1.8599999999999994,0.589,0.572,0.017000000000000015,0.552,0.595,-0.04299999999999993,0.3,0.256,0.043999999999999984,0.738,0.733,0.0050000000000000044,0.143,0.13,0.012999999999999984
2021-22,0042100102,2022-04-19,1610612748,1610612737,1,1,115,105,1,0,1,2,0,0,2,2,0,115.0,91.0,24.0,1.0,1,91.0,115.0,-24.0,0.0,1,3,3,113.0,115.4,-2.4000000000000057,108.4,113.7,-5.299999999999997,4.5,1.6,2.9,96.53,98.67,-2.1400000000000006,0.584,0.581,0.0030000000000000027,0.644,0.593,0.051000000000000045,0.278,0.269,0.009000000000000008,0.735,0.731,0.0040000000000000036,0.149,0.12,0.028999999999999998
2021-22,0042100102,2022-04-19,1610612737,1610612748,0,0,105,115,0,1,-1,2,0,0,2,2,0,91.0,115.0,-24.0,0.0,1,115.0,91.0,24.0,1.0,1,3,3,115.4,113.0,2.4000000000000057,113.7,108.4,5.299999999999997,1.6,4.5,-2.9,98.67,96.53,2.1400000000000006,0.581,0.584,-0.0030000000000000027,0.593,0.644,-0.051000000000000045,0.269,0.278,-0.009000000000000008,0.731,0.735,-0.0040000000000000036,0.12,0.149,-0.028999999999999998
2021-22,0042100142,2022-04-19,1610612756,1610612740,1,0,114,125,1,0,1,2,0,0,2,2,0,110.0,99.0,11.0,1.0,1,99.0,110.0,-11.0,0.0,1,3,3,114.2,111.2,3.0,106.8,112.0,-5.200000000000003,7.5,-0.8,8.3,100.26,98.02,2.240000000000009,0.581,0.557,0.02399999999999991,0.627,0.621,0.006000000000000005,0.264,0.306,-0.04199999999999998,0.728,0.742,-0.014000000000000012,0.129,0.143,-0.013999999999999985
2021-22,0042100142,2022-04-19,1610612740,1610612756,0,1,125,114,0,1,-1,2,0,0,2,2,0,99.0,110.0,-11.0,0.0,1,110.0,99.0,11.0,1.0,1,3,3,111.2,114.2,-3.0,112.0,106.8,5.200000000000003,-0.8,7.5,-8.3,98.02,100.26,-2.240000000000009,0.557,0.581,-0.02399999999999991,0.621,0.627,-0.006000000000000005,0.306,0.264,0.04199999999999998,0.742,0.728,0.014000000000000012,0.143,0.129,0.013999999999999985
2021-22,0042100152,2022-04-19,1610612763,1610612750,1,1,124,96,0,1,-1,2,0,0,3,3,0,117.0,130.0,-13.0,0.0,1,130.0,117.0,13.0,1.0,1,3,3,114.3,113.8,0.5,108.9,111.0,-2.0999999999999943,5.3,2.7,2.5999999999999996,100.52,101.47,-0.9500000000000028,0.553,0.573,-0.019999999999999907,0.597,0.617,-0.020000000000000018,0.338,0.284,0.05400000000000005,0.726,0.706,0.020000000000000018,0.13,0.141,-0.010999999999999982
2021-22,0042100152,2022-04-19,1610612750,1610612763,0,0,96,124,1,0,1,2,0,0,3,3,0,130.0,117.0,13.0,1.0,1,117.0,130.0,-13.0,0.0,1,3,3,113.8,114.3,-0.5,111.0,108.9,2.0999999999999943,2.7,5.3,-2.5999999999999996,101.47,100.52,0.9500000000000028,0.573,0.553,0.019999999999999907,0.617,0.597,0.020000000000000018,0.284,0.338,-0.05400000000000005,0.706,0.726,-0.020000000000000018,0.141,0.13,0.010999999999999982
2021-22,0042100112,2022-04-20,1610612738,1610612751,1,1,114,107,1,0,1,2,0,0,3,3,0,115.0,114.0,1.0,1.0,1,114.0,115.0,-1.0,0.0,1,3,3,113.6,113.2,0.3999999999999915,106.2,112.3,-6.099999999999994,7.4,0.9,6.5,97.26,99.4,-2.1400000000000006,0.578,0.576,0.0020000000000000018,0.609,0.602,0.007000000000000006,0.277,0.281,-0.0040000000000000036,0.725,0.704,0.02100000000000002,0.139,0.141,-0.001999999999999974
2021-22,0042100112,2022-04-20,1610612751,1610612738,0,0,107,114,0,1,-1,2,0,0,3,3,0,114.0,115.0,-1.0,0.0,1,115.0,114.0,1.0,1.0,1,3,3,113.2,113.6,-0.3999999999999915,112.3,106.2,6.099999999999994,0.9,7.4,-6.5,99.4,97.26,2.1400000000000006,0.576,0.578,-0.0020000000000000018,0.602,0.609,-0.007000000000000006,0.281,0.277,0.0040000000000000036,0.704,0.725,-0.02100000000000002,0.141,0.139,0.001999999999999974
2021-22,0042100122,2022-04-20,1610612749,1610612741,1,0,110,114,1,0,1,2,0,0,3,3,0,93.0,86.0,7.0,1.0,1,86.0,93.0,-7.0,0.0,1,3,3,114.3,112.7,1.5999999999999943,111.1,113.2,-2.1000000000000085,3.2,-0.5,3.7,100.59,98.76,1.8299999999999983,0.58,0.579,0.0010000000000000009,0.572,0.572,0.0,0.269,0.249,0.020000000000000018,0.747,0.735,0.01200000000000001,0.133,0.13,0.0030000000000000027
2021-22,0042100122,2022-04-20,1610612741,1610612749,0,1,114,110,0,1,-1,2,0,0,3,3,0,86.0,93.0,-7.0,0.0,1,93.0,86.0,7.0,1.0,1,3,3,112.7,114.3,-1.5999999999999943,113.2,111.1,2.1000000000000085,-0.5,3.2,-3.7,98.76,100.59,-1.8299999999999983,0.579,0.58,-0.0010000000000000009,0.572,0.572,0.0,0.249,0.269,-0.020000000000000018,0.735,0.747,-0.01200000000000001,0.13,0.133,-0.0030000000000000027
2021-22,0042100133,2022-04-20,1610612761,1610612755,1,0,101,104,0,2,-2,3,0,0,2,2,0,104.0,121.5,-17.5,0.0,2,121.5,104.0,17.5,1.0,2,3,3,112.1,113.0,-0.9000000000000057,109.9,110.2,-0.29999999999999716,2.2,2.8,-0.5999999999999996,96.63,96.71,-0.0799999999999983,0.543,0.578,-0.03499999999999992,0.543,0.602,-0.05899999999999994,0.325,0.246,0.07900000000000001,0.714,0.724,-0.010000000000000009,0.128,0.129,-0.0010000000000000009
2021-22,0042100133,2022-04-20,1610612755,1610612761,0,1,104,101,2,0,2,3,0,0,2,2,0,121.5,104.0,17.5,1.0,2,104.0,121.5,-17.5,0.0,2,3,3,113.0,112.1,0.9000000000000057,110.2,109.9,0.29999999999999716,2.8,2.2,0.5999999999999996,96.71,96.63,0.0799999999999983,0.578,0.543,0.03499999999999992,0.602,0.543,0.05899999999999994,0.246,0.325,-0.07900000000000001,0.724,0.714,0.010000000000000009,0.129,0.128,0.0010000000000000009
2021-22,0042100153,2022-04-21,1610612750,1610612763,1,0,95,104,1,1,0,3,0,0,2,2,0,113.0,120.5,-7.5,0.5,2,120.5,113.0,7.5,0.5,2,3,3,113.8,114.3,-0.5,111.0,108.9,2.0999999999999943,2.7,5.3,-2.5999999999999996,101.47,100.52,0.9500000000000028,0.573,0.553,0.019999999999999907,0.617,0.597,0.020000000000000018,0.284,0.338,-0.05400000000000005,0.706,0.726,-0.020000000000000018,0.141,0.13,0.010999999999999982
